Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses
DreamCo,1189833,17-4-2022,Midwest,Montana,Fanta,$0.40,"3,000","$1,200",$96
DreamCo,1189833,17-4-2022,Midwest,Montana,Powerade,$0.45,"2,000",$900,$189
DreamCo,1189833,17-4-2022,Midwest,Montana,Dasani Water,$0.60,"3,750","$2,250",$765
DreamCo,1189833,18-5-2022,Midwest,Montana,Coca-Cola,$0.40,"5,750","$2,300",$276
DreamCo,1189833,18-5-2022,Midwest,Montana,Diet Coke,$0.45,"4,250","$1,913",$249
DreamCo,1189833,18-5-2022,Midwest,Montana,Sprite,$0.45,"4,250","$1,913",$325
DreamCo,1189833,18-5-2022,Midwest,Montana,Fanta,$0.40,"3,250","$1,300",$273
DreamCo,1189833,18-5-2022,Midwest,Montana,Powerade,$0.45,"2,250","$1,013",$142
DreamCo,1189833,18-5-2022,Midwest,Montana,Dasani Water,$0.60,"4,000","$2,400",$120
DreamCo,1189833,17-6-2022,Midwest,Montana,Coca-Cola,$0.40,"6,750","$2,700",$216
DreamCo,1189833,17-6-2022,Midwest,Montana,Diet Coke,$0.45,"5,250","$2,363",$260
DreamCo,1189833,17-6-2022,Midwest,Montana,Sprite,$0.45,"5,500","$2,475",$371
DreamCo,1189833,17-6-2022,Midwest,Montana,Fanta,$0.40,"4,250","$1,700",$578
DreamCo,1189833,17-6-2022,Midwest,Montana,Powerade,$0.45,"3,000","$1,350",$459
DreamCo,1189833,17-6-2022,Midwest,Montana,Dasani Water,$0.60,"6,000","$3,600","$1,224"
DreamCo,1189833,16-7-2022,Midwest,Montana,Coca-Cola,$0.40,"7,500","$3,000","$1,470"
DreamCo,1189833,16-7-2022,Midwest,Montana,Diet Coke,$0.45,"6,000","$2,700",$378
DreamCo,1189833,16-7-2022,Midwest,Montana,Sprite,$0.45,"5,500","$2,475",$347
DreamCo,1189833,16-7-2022,Midwest,Montana,Fanta,$0.40,"4,500","$1,800",$270
DreamCo,1189833,16-7-2022,Midwest,Montana,Powerade,$0.45,"4,750","$2,138",$513
DreamCo,1189833,16-7-2022,Midwest,Montana,Dasani Water,$0.60,"4,750","$2,850",$542
DreamCo,1189833,17-8-2022,Midwest,Montana,Coca-Cola,$0.45,"6,750","$3,038","$1,397"
DreamCo,1189833,17-8-2022,Midwest,Montana,Diet Coke,$0.55,"6,250","$3,438",$447
DreamCo,1189833,17-8-2022,Midwest,Montana,Sprite,$0.50,"5,000","$2,500",$525
DreamCo,1189833,17-8-2022,Midwest,Montana,Fanta,$0.45,"4,250","$1,913",$784
DreamCo,1189833,17-8-2022,Midwest,Montana,Powerade,$0.55,"4,250","$2,338",$421
DreamCo,1189833,17-8-2022,Midwest,Montana,Dasani Water,$0.60,"4,000","$2,400",$192
DreamCo,1189833,18-9-2022,Midwest,Montana,Coca-Cola,$0.45,"6,000","$2,700",$567
DreamCo,1189833,18-9-2022,Midwest,Montana,Diet Coke,$0.50,"6,000","$3,000","$1,020"
DreamCo,1189833,18-9-2022,Midwest,Montana,Sprite,$0.45,"4,500","$2,025",$243
DreamCo,1189833,18-9-2022,Midwest,Montana,Fanta,$0.45,"4,000","$1,800",$234
DreamCo,1189833,18-9-2022,Midwest,Montana,Powerade,$0.55,"4,000","$2,200",$374
DreamCo,1189833,18-9-2022,Midwest,Montana,Dasani Water,$0.60,"4,500","$2,700",$567
DreamCo,1189833,17-10-2022,Midwest,Montana,Coca-Cola,$0.45,"5,500","$2,475",$347
DreamCo,1189833,17-10-2022,Midwest,Montana,Diet Coke,$0.50,"5,500","$2,750",$138
DreamCo,1189833,17-10-2022,Midwest,Montana,Sprite,$0.45,"4,000","$1,800",$144
DreamCo,1189833,17-10-2022,Midwest,Montana,Fanta,$0.45,"3,750","$1,688",$186
DreamCo,1189833,17-10-2022,Midwest,Montana,Powerade,$0.55,"3,500","$1,925",$289
DreamCo,1189833,17-10-2022,Midwest,Montana,Dasani Water,$0.60,"4,000","$2,400",$816
DreamCo,1189833,17-11-2022,Midwest,Montana,Coca-Cola,$0.40,"5,750","$2,300",$782
DreamCo,1189833,17-11-2022,Midwest,Montana,Diet Coke,$0.45,"5,750","$2,588",$880
DreamCo,1189833,17-11-2022,Midwest,Montana,Sprite,$0.40,"4,250","$1,700",$833
DreamCo,1189833,17-11-2022,Midwest,Montana,Fanta,$0.40,"4,250","$1,700",$238
DreamCo,1189833,17-11-2022,Midwest,Montana,Powerade,$0.55,"3,750","$2,063",$289
DreamCo,1189833,17-11-2022,Midwest,Montana,Dasani Water,$0.60,"4,750","$2,850",$428
DreamCo,1189833,16-12-2022,Midwest,Montana,Coca-Cola,$0.45,"6,750","$3,038",$729
DreamCo,1189833,16-12-2022,Midwest,Montana,Diet Coke,$0.50,"6,750","$3,375",$641
DreamCo,1189833,16-12-2022,Midwest,Montana,Sprite,$0.45,"4,750","$2,138",$983
DreamCo,1189833,16-12-2022,Midwest,Montana,Fanta,$0.45,"4,750","$2,138",$278
DreamCo,1189833,16-12-2022,Midwest,Montana,Powerade,$0.55,"4,000","$2,200",$462
DreamCo,1189833,16-12-2022,Midwest,Montana,Dasani Water,$0.60,"5,000","$3,000","$1,230"
BevCo,1197831,4-1-2022,South,Tennessee,Coca-Cola,$0.20,"7,000","$1,400",$252
BevCo,1197831,4-1-2022,South,Tennessee,Diet Coke,$0.30,"7,000","$2,100",$168
BevCo,1197831,4-1-2022,South,Tennessee,Sprite,$0.30,"5,000","$1,500",$315
BevCo,1197831,4-1-2022,South,Tennessee,Fanta,$0.35,"5,000","$1,750",$595
BevCo,1197831,4-1-2022,South,Tennessee,Powerade,$0.40,"3,500","$1,400",$168
BevCo,1197831,4-1-2022,South,Tennessee,Dasani Water,$0.35,"5,000","$1,750",$228
BevCo,1197831,3-2-2022,South,Tennessee,Coca-Cola,$0.25,"6,500","$1,625",$276
BevCo,1197831,3-2-2022,South,Tennessee,Diet Coke,$0.35,"6,250","$2,188",$459
BevCo,1197831,3-2-2022,South,Tennessee,Sprite,$0.35,"4,500","$1,575",$221
BevCo,1197831,3-2-2022,South,Tennessee,Fanta,$0.35,"4,000","$1,400",$70
BevCo,1197831,3-2-2022,South,Tennessee,Powerade,$0.40,"2,750","$1,100",$88
BevCo,1197831,3-2-2022,South,Tennessee,Dasani Water,$0.35,"4,750","$1,663",$183
BevCo,1197831,5-3-2022,South,Tennessee,Coca-Cola,$0.30,"6,500","$1,950",$293
BevCo,1197831,5-3-2022,South,Tennessee,Diet Coke,$0.40,"6,500","$2,600",$884
BevCo,1197831,5-3-2022,South,Tennessee,Sprite,$0.30,"4,750","$1,425",$485
BevCo,1197831,5-3-2022,South,Tennessee,Fanta,$0.35,"3,750","$1,313",$446
BevCo,1197831,5-3-2022,South,Tennessee,Powerade,$0.40,"2,750","$1,100",$539
BevCo,1197831,5-3-2022,South,Tennessee,Dasani Water,$0.35,"4,250","$1,488",$208
BevCo,1197831,4-4-2022,South,Tennessee,Coca-Cola,$0.20,"6,750","$1,350",$189
BevCo,1197831,4-4-2022,South,Tennessee,Diet Coke,$0.25,"6,750","$1,688",$253
BevCo,1197831,4-4-2022,South,Tennessee,Sprite,$0.20,"5,000","$1,000",$240
BevCo,1197831,4-4-2022,South,Tennessee,Fanta,$0.25,"4,000","$1,000",$190
BevCo,1197831,4-4-2022,South,Tennessee,Powerade,$0.30,"3,000",$900,$414
BevCo,1197831,4-4-2022,South,Tennessee,Dasani Water,$0.25,"5,750","$1,438",$187
BevCo,1197831,4-5-2022,South,Tennessee,Coca-Cola,$0.15,"7,250","$1,088",$228
BevCo,1197831,4-5-2022,South,Tennessee,Diet Coke,$0.25,"7,500","$1,875",$769
BevCo,1197831,4-5-2022,South,Tennessee,Sprite,$0.20,"6,000","$1,200",$216
BevCo,1197831,4-5-2022,South,Tennessee,Fanta,$0.30,"5,250","$1,575",$126
BevCo,1197831,4-5-2022,South,Tennessee,Powerade,$0.45,"4,250","$1,913",$402
BevCo,1197831,4-5-2022,South,Tennessee,Dasani Water,$0.40,"7,750","$3,100","$1,054"
BevCo,1197831,3-6-2022,South,Tennessee,Coca-Cola,$0.40,"7,750","$3,100",$372
BevCo,1197831,3-6-2022,South,Tennessee,Diet Coke,$0.45,"7,750","$3,488",$453
BevCo,1197831,3-6-2022,South,Tennessee,Sprite,$0.40,"6,500","$2,600",$442
BevCo,1197831,3-6-2022,South,Tennessee,Fanta,$0.40,"6,000","$2,400",$504
BevCo,1197831,3-6-2022,South,Tennessee,Powerade,$0.45,"5,000","$2,250",$315
BevCo,1197831,3-6-2022,South,Tennessee,Dasani Water,$0.50,"8,750","$4,375",$219
BevCo,1197831,5-7-2022,South,Tennessee,Coca-Cola,$0.40,"8,250","$3,300",$264
BevCo,1197831,5-7-2022,South,Tennessee,Diet Coke,$0.45,"8,250","$3,713",$408
BevCo,1197831,5-7-2022,South,Tennessee,Sprite,$0.40,"9,750","$3,900",$585
BevCo,1197831,5-7-2022,South,Tennessee,Fanta,$0.40,"5,750","$2,300",$782
BevCo,1197831,5-7-2022,South,Tennessee,Powerade,$0.45,"5,500","$2,475",$842
BevCo,1197831,5-7-2022,South,Tennessee,Dasani Water,$0.55,"8,250","$4,538","$1,543"
BevCo,1197831,7-8-2022,South,Tennessee,Coca-Cola,$0.45,"7,750","$3,488","$1,709"
BevCo,1197831,7-8-2022,South,Tennessee,Diet Coke,$0.55,"7,750","$4,263",$597
BevCo,1197831,7-8-2022,South,Tennessee,Sprite,$0.50,"9,500","$4,750",$665
BevCo,1197831,7-8-2022,South,Tennessee,Fanta,$0.45,"4,750","$2,138",$321
BevCo,1197831,7-8-2022,South,Tennessee,Powerade,$0.50,"4,750","$2,375",$570
BevCo,1197831,7-8-2022,South,Tennessee,Dasani Water,$0.55,"7,250","$3,988",$758
BevCo,1197831,4-9-2022,South,Tennessee,Coca-Cola,$0.50,"6,750","$3,375","$1,553"
BevCo,1197831,4-9-2022,South,Tennessee,Diet Coke,$0.50,"6,250","$3,125",$406
BevCo,1197831,4-9-2022,South,Tennessee,Sprite,$0.55,"6,750","$3,713",$780
BevCo,1197831,4-9-2022,South,Tennessee,Fanta,$0.55,"4,000","$2,200",$748
BevCo,1197831,4-9-2022,South,Tennessee,Powerade,$0.50,"4,000","$2,000",$240
BevCo,1197831,4-9-2022,South,Tennessee,Dasani Water,$0.45,"6,250","$2,813",$366
BevCo,1197831,3-10-2022,South,Tennessee,Coca-Cola,$0.35,"5,750","$2,013",$342
BevCo,1197831,3-10-2022,South,Tennessee,Diet Coke,$0.35,"5,750","$2,013",$423
BevCo,1197831,3-10-2022,South,Tennessee,Sprite,$0.40,"5,250","$2,100",$294
BevCo,1197831,3-10-2022,South,Tennessee,Fanta,$0.40,"3,750","$1,500",$75
BevCo,1197831,3-10-2022,South,Tennessee,Powerade,$0.35,"3,500","$1,225",$98
BevCo,1197831,3-10-2022,South,Tennessee,Dasani Water,$0.45,"5,250","$2,363",$260
BevCo,1197831,4-11-2022,South,Tennessee,Coca-Cola,$0.30,"6,750","$2,025",$304
BevCo,1197831,4-11-2022,South,Tennessee,Diet Coke,$0.30,"6,750","$2,025",$689
BevCo,1197831,4-11-2022,South,Tennessee,Sprite,$0.55,"6,000","$3,300","$1,122"
BevCo,1197831,4-11-2022,South,Tennessee,Fanta,$0.55,"4,750","$2,613",$888
BevCo,1197831,4-11-2022,South,Tennessee,Powerade,$0.55,"4,500","$2,475","$1,213"
BevCo,1197831,4-11-2022,South,Tennessee,Dasani Water,$0.65,"6,500","$4,225",$592
BevCo,1197831,3-12-2022,South,Tennessee,Coca-Cola,$0.55,"8,000","$4,400",$616
BevCo,1197831,3-12-2022,South,Tennessee,Diet Coke,$0.55,"8,000","$4,400",$660
BevCo,1197831,3-12-2022,South,Tennessee,Sprite,$0.60,"7,000","$4,200","$1,008"
BevCo,1197831,3-12-2022,South,Tennessee,Fanta,$0.60,"5,500","$3,300",$627
BevCo,1197831,3-12-2022,South,Tennessee,Powerade,$0.55,"5,000","$2,750","$1,265"
BevCo,1197831,3-12-2022,South,Tennessee,Dasani Water,$0.65,"7,500","$4,875",$634
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Coca-Cola,$0.35,"4,250","$1,488",$312
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Diet Coke,$0.35,"2,250",$788,$323
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Sprite,$0.25,"2,250",$563,$101
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Fanta,$0.30,750,$225,$18
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Powerade,$0.45,"1,250",$563,$214
Sodapop,1185732,11-1-2022,Midwest,Nebraska,Dasani Water,$0.35,"2,250",$788,$165
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Coca-Cola,$0.35,"4,750","$1,663",$565
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Diet Coke,$0.35,"1,250",$438,$53
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Sprite,$0.25,"1,750",$438,$57
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Fanta,$0.30,500,$150,$26
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Powerade,$0.45,"1,250",$563,$118
Sodapop,1185732,11-2-2022,Midwest,Nebraska,Dasani Water,$0.35,"2,000",$700,$98
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Coca-Cola,$0.40,"4,200","$1,680",$84
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Diet Coke,$0.40,"1,000",$400,$32
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Sprite,$0.30,"1,500",$450,$50
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Fanta,$0.35,0,$0,$0
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Powerade,$0.50,500,$250,$85
Sodapop,1185732,10-3-2022,Midwest,Nebraska,Dasani Water,$0.40,"1,500",$600,$204
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Coca-Cola,$0.40,"3,750","$1,500",$510
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Diet Coke,$0.35,750,$263,$129
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Sprite,$0.25,750,$188,$26
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Fanta,$0.30,0,$0,$0
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Powerade,$0.45,250,$113,$17
Sodapop,1185732,11-4-2022,Midwest,Nebraska,Dasani Water,$0.35,"1,500",$525,$126
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Coca-Cola,$0.45,"4,200","$1,890",$359
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Diet Coke,$0.40,"1,250",$500,$230
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Sprite,$0.35,"1,000",$350,$46
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Fanta,$0.35,250,$88,$18
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Powerade,$0.50,500,$250,$103
Sodapop,1185732,12-5-2022,Midwest,Nebraska,Dasani Water,$0.55,"1,500",$825,$149
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Coca-Cola,$0.40,"4,000","$1,600",$128
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Diet Coke,$0.35,"1,500",$525,$110
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Sprite,$0.30,"1,750",$525,$179
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Fanta,$0.30,"1,500",$450,$54
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Powerade,$0.45,"1,500",$675,$88
Sodapop,1185732,11-6-2022,Midwest,Nebraska,Dasani Water,$0.50,"3,250","$1,625",$276
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Coca-Cola,$0.45,"5,500","$2,475",$520
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Diet Coke,$0.40,"3,000","$1,200",$168
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Sprite,$0.35,"2,250",$788,$39
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Fanta,$0.35,"1,750",$613,$49
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Powerade,$0.45,"1,750",$788,$87
Sodapop,1185732,10-7-2022,Midwest,Nebraska,Dasani Water,$0.50,"3,500","$1,750",$263
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Coca-Cola,$0.45,"5,000","$2,250",$765
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Diet Coke,$0.45,"2,750","$1,238",$421
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Sprite,$0.40,"2,000",$800,$272
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Fanta,$0.30,"1,250",$375,$184
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Powerade,$0.40,"1,000",$400,$56
Sodapop,1185732,11-8-2022,Midwest,Nebraska,Dasani Water,$0.45,"2,750","$1,238",$173
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Coca-Cola,$0.40,"4,000","$1,600",$240
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Diet Coke,$0.35,"2,000",$700,$168
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Sprite,$0.20,"1,000",$200,$38
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Fanta,$0.20,750,$150,$69
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Powerade,$0.30,750,$225,$29
Sodapop,1185732,12-9-2022,Midwest,Nebraska,Dasani Water,$0.35,"1,500",$525,$110
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Coca-Cola,$0.40,"3,250","$1,300",$533
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Diet Coke,$0.30,"1,500",$450,$81
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Sprite,$0.30,500,$150,$12
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Fanta,$0.30,250,$75,$16
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Powerade,$0.40,250,$100,$34
Sodapop,1185732,11-10-2022,Midwest,Nebraska,Dasani Water,$0.45,"1,500",$675,$81
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Coca-Cola,$0.40,"3,000","$1,200",$156
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Diet Coke,$0.30,"1,500",$450,$77
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Sprite,$0.30,950,$285,$60
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Fanta,$0.30,"1,250",$375,$53
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Powerade,$0.50,"1,000",$500,$25
Sodapop,1185732,11-11-2022,Midwest,Nebraska,Dasani Water,$0.55,"2,000","$1,100",$88
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Coca-Cola,$0.50,"4,500","$2,250",$248
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Diet Coke,$0.40,"2,500","$1,000",$150
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Sprite,$0.40,"2,000",$800,$272
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Fanta,$0.40,"1,500",$600,$204
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Powerade,$0.50,"1,500",$750,$255
Sodapop,1185732,10-12-2022,Midwest,Nebraska,Dasani Water,$0.55,"2,500","$1,375",$674
BevCo,1197831,2-1-2022,South,Alabama,Coca-Cola,$0.20,"6,750","$1,350",$189
BevCo,1197831,2-1-2022,South,Alabama,Diet Coke,$0.30,"6,750","$2,025",$284
BevCo,1197831,2-1-2022,South,Alabama,Sprite,$0.30,"4,750","$1,425",$214
BevCo,1197831,2-1-2022,South,Alabama,Fanta,$0.35,"4,750","$1,663",$399
BevCo,1197831,2-1-2022,South,Alabama,Powerade,$0.40,"3,250","$1,300",$247
BevCo,1197831,2-1-2022,South,Alabama,Dasani Water,$0.35,"4,750","$1,663",$765
BevCo,1197831,1-2-2022,South,Alabama,Coca-Cola,$0.25,"6,250","$1,563",$203
BevCo,1197831,1-2-2022,South,Alabama,Diet Coke,$0.35,"6,000","$2,100",$441
BevCo,1197831,1-2-2022,South,Alabama,Sprite,$0.35,"4,250","$1,488",$610
BevCo,1197831,1-2-2022,South,Alabama,Fanta,$0.35,"3,750","$1,313",$236
BevCo,1197831,1-2-2022,South,Alabama,Powerade,$0.40,"2,500","$1,000",$80
BevCo,1197831,1-2-2022,South,Alabama,Dasani Water,$0.35,"4,500","$1,575",$331
BevCo,1197831,3-3-2022,South,Alabama,Coca-Cola,$0.30,"6,250","$1,875",$638
BevCo,1197831,3-3-2022,South,Alabama,Diet Coke,$0.40,"6,250","$2,500",$300
BevCo,1197831,3-3-2022,South,Alabama,Sprite,$0.30,"4,500","$1,350",$176
BevCo,1197831,3-3-2022,South,Alabama,Fanta,$0.35,"3,500","$1,225",$208
BevCo,1197831,3-3-2022,South,Alabama,Powerade,$0.40,"2,500","$1,000",$210
BevCo,1197831,3-3-2022,South,Alabama,Dasani Water,$0.35,"4,000","$1,400",$196
BevCo,1197831,2-4-2022,South,Alabama,Coca-Cola,$0.20,"6,500","$1,300",$65
BevCo,1197831,2-4-2022,South,Alabama,Diet Coke,$0.20,"6,500","$1,300",$104
BevCo,1197831,2-4-2022,South,Alabama,Sprite,$0.15,"4,750",$713,$78
BevCo,1197831,2-4-2022,South,Alabama,Fanta,$0.20,"3,750",$750,$113
BevCo,1197831,2-4-2022,South,Alabama,Powerade,$0.25,"2,750",$688,$234
BevCo,1197831,2-4-2022,South,Alabama,Dasani Water,$0.20,"5,500","$1,100",$374
BevCo,1197831,2-5-2022,South,Alabama,Coca-Cola,$0.10,"7,000",$700,$238
BevCo,1197831,2-5-2022,South,Alabama,Diet Coke,$0.20,"7,250","$1,450",$711
BevCo,1197831,2-5-2022,South,Alabama,Sprite,$0.15,"5,750",$863,$121
BevCo,1197831,2-5-2022,South,Alabama,Fanta,$0.35,"5,000","$1,750",$245
BevCo,1197831,2-5-2022,South,Alabama,Powerade,$0.50,"4,000","$2,000",$300
BevCo,1197831,2-5-2022,South,Alabama,Dasani Water,$0.45,"7,500","$3,375",$810
BevCo,1197831,1-6-2022,South,Alabama,Coca-Cola,$0.45,"7,500","$3,375",$641
BevCo,1197831,1-6-2022,South,Alabama,Diet Coke,$0.50,"7,500","$3,750","$1,725"
BevCo,1197831,1-6-2022,South,Alabama,Sprite,$0.45,"6,500","$2,925",$380
BevCo,1197831,1-6-2022,South,Alabama,Fanta,$0.45,"6,000","$2,700",$567
BevCo,1197831,1-6-2022,South,Alabama,Powerade,$0.50,"5,000","$2,500","$1,025"
BevCo,1197831,1-6-2022,South,Alabama,Dasani Water,$0.55,"8,750","$4,813",$866
BevCo,1197831,3-7-2022,South,Alabama,Coca-Cola,$0.45,"8,250","$3,713",$297
BevCo,1197831,3-7-2022,South,Alabama,Diet Coke,$0.50,"8,250","$4,125",$866
BevCo,1197831,3-7-2022,South,Alabama,Sprite,$0.45,"9,750","$4,388","$1,492"
BevCo,1197831,3-7-2022,South,Alabama,Fanta,$0.45,"5,750","$2,588",$311
BevCo,1197831,3-7-2022,South,Alabama,Powerade,$0.50,"5,250","$2,625",$341
BevCo,1197831,3-7-2022,South,Alabama,Dasani Water,$0.60,"8,000","$4,800",$816
BevCo,1197831,5-8-2022,South,Alabama,Coca-Cola,$0.40,"7,500","$3,000",$630
BevCo,1197831,5-8-2022,South,Alabama,Diet Coke,$0.55,"7,500","$4,125",$578
BevCo,1197831,5-8-2022,South,Alabama,Sprite,$0.55,"9,250","$5,088",$254
BevCo,1197831,5-8-2022,South,Alabama,Fanta,$0.50,"4,250","$2,125",$170
BevCo,1197831,5-8-2022,South,Alabama,Powerade,$0.55,"4,250","$2,338",$257
BevCo,1197831,5-8-2022,South,Alabama,Dasani Water,$0.60,"6,750","$4,050",$851
BevCo,1197831,2-9-2022,South,Alabama,Coca-Cola,$0.55,"6,250","$3,438","$1,169"
BevCo,1197831,2-9-2022,South,Alabama,Diet Coke,$0.55,"5,750","$3,163",$380
BevCo,1197831,2-9-2022,South,Alabama,Sprite,$0.60,"6,250","$3,750",$488
BevCo,1197831,2-9-2022,South,Alabama,Fanta,$0.60,"3,500","$2,100",$357
BevCo,1197831,2-9-2022,South,Alabama,Powerade,$0.45,"3,500","$1,575",$331
BevCo,1197831,2-9-2022,South,Alabama,Dasani Water,$0.40,"5,750","$2,300",$322
BevCo,1197831,1-10-2022,South,Alabama,Coca-Cola,$0.30,"5,250","$1,575",$79
BevCo,1197831,1-10-2022,South,Alabama,Diet Coke,$0.30,"5,250","$1,575",$126
BevCo,1197831,1-10-2022,South,Alabama,Sprite,$0.35,"4,750","$1,663",$183
BevCo,1197831,1-10-2022,South,Alabama,Fanta,$0.35,"3,250","$1,138",$171
BevCo,1197831,1-10-2022,South,Alabama,Powerade,$0.30,"3,000",$900,$306
BevCo,1197831,1-10-2022,South,Alabama,Dasani Water,$0.40,"4,750","$1,900",$646
BevCo,1197831,2-11-2022,South,Alabama,Coca-Cola,$0.20,"6,250","$1,250",$425
BevCo,1197831,2-11-2022,South,Alabama,Diet Coke,$0.20,"6,250","$1,250",$613
BevCo,1197831,2-11-2022,South,Alabama,Sprite,$0.45,"5,750","$2,588",$362
BevCo,1197831,2-11-2022,South,Alabama,Fanta,$0.45,"4,500","$2,025",$284
BevCo,1197831,2-11-2022,South,Alabama,Powerade,$0.50,"4,250","$2,125",$319
BevCo,1197831,2-11-2022,South,Alabama,Dasani Water,$0.60,"6,250","$3,750",$900
BevCo,1197831,1-12-2022,South,Alabama,Coca-Cola,$0.60,"7,750","$4,650",$884
BevCo,1197831,1-12-2022,South,Alabama,Diet Coke,$0.60,"7,750","$4,650","$2,139"
BevCo,1197831,1-12-2022,South,Alabama,Sprite,$0.65,"7,000","$4,550",$592
BevCo,1197831,1-12-2022,South,Alabama,Fanta,$0.65,"5,500","$3,575",$751
BevCo,1197831,1-12-2022,South,Alabama,Powerade,$0.60,"5,000","$3,000","$1,230"
BevCo,1197831,1-12-2022,South,Alabama,Dasani Water,$0.70,"7,500","$5,250",$945
Sodapop,1185732,21-1-2022,Northeast,Maine,Coca-Cola,$0.40,"4,500","$1,800",$144
Sodapop,1185732,21-1-2022,Northeast,Maine,Diet Coke,$0.40,"2,500","$1,000",$210
Sodapop,1185732,21-1-2022,Northeast,Maine,Sprite,$0.30,"2,500",$750,$255
Sodapop,1185732,21-1-2022,Northeast,Maine,Fanta,$0.35,"1,000",$350,$42
Sodapop,1185732,21-1-2022,Northeast,Maine,Powerade,$0.50,"1,500",$750,$98
Sodapop,1185732,21-1-2022,Northeast,Maine,Dasani Water,$0.40,"2,500","$1,000",$170
Sodapop,1185732,19-2-2022,Northeast,Maine,Coca-Cola,$0.40,"5,000","$2,000",$420
Sodapop,1185732,19-2-2022,Northeast,Maine,Diet Coke,$0.40,"1,500",$600,$84
Sodapop,1185732,19-2-2022,Northeast,Maine,Sprite,$0.30,"2,000",$600,$30
Sodapop,1185732,19-2-2022,Northeast,Maine,Fanta,$0.35,750,$263,$21
Sodapop,1185732,19-2-2022,Northeast,Maine,Powerade,$0.50,"1,500",$750,$83
Sodapop,1185732,19-2-2022,Northeast,Maine,Dasani Water,$0.40,"2,500","$1,000",$150
Sodapop,1185732,17-3-2022,Northeast,Maine,Coca-Cola,$0.40,"4,700","$1,880",$639
Sodapop,1185732,17-3-2022,Northeast,Maine,Diet Coke,$0.40,"1,750",$700,$238
Sodapop,1185732,17-3-2022,Northeast,Maine,Sprite,$0.30,"2,000",$600,$204
Sodapop,1185732,17-3-2022,Northeast,Maine,Fanta,$0.35,500,$175,$86
Sodapop,1185732,17-3-2022,Northeast,Maine,Powerade,$0.50,"1,000",$500,$70
Sodapop,1185732,17-3-2022,Northeast,Maine,Dasani Water,$0.40,"2,000",$800,$112
